filename,Tree cover,Grassland,Cropland,Built-up,Bare / sparse vegetation,Permanent water bodies,Herbaceous wetland,Shrubland
23.8491_89.9158.png,50.5,0.2,47.52,1.69,0.1,0.0,0.0,0.0
23.6693_90.2658.png,0.16,0.01,99.63,0.0,0.0,0.0,0.2,0.0
23.7491_90.0894.png,42.84,0.47,38.73,0.51,0.02,17.42,0.02,0.0
23.7491_89.9806.png,59.63,0.1,39.52,0.74,0.01,0.0,0.0,0.0
23.7227_90.1983.png,32.09,1.11,54.36,0.17,0.01,11.06,1.19,0.0
23.9403_90.2394.png,25.97,0.32,69.34,2.7,0.15,0.0,1.52,0.0
24.1727_90.2482.png,78.18,0.02,21.52,0.03,0.08,0.16,0.0,0.0
23.7193_90.0192.png,2.96,0.03,93.13,0.0,0.0,2.73,1.15,0.0
23.8491_89.9982.png,60.83,4.04,15.06,10.59,1.58,7.27,0.63,0.0
23.9579_89.9571.png,2.02,2.19,85.04,0.18,0.19,5.33,5.05,0.0
23.6903_90.0482.png,30.57,0.03,69.16,0.18,0.03,0.0,0.04,0.0
23.7403_90.2482.png,46.98,0.55,49.03,1.8,0.01,1.39,0.25,0.0
23.8693_90.2159.png,14.53,1.21,80.56,0.31,2.65,0.32,0.41,0.0
23.6903_90.3071.png,73.49,0.61,11.65,14.21,0.04,0.0,0.0,0.0
23.7227_89.9307.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23.8403_90.2658.png,51.89,0.51,5.57,40.51,0.24,0.66,0.63,0.0
23.9227_89.9395.png,23.98,0.01,73.44,1.27,0.0,0.0,1.3,0.0
23.9693_90.0659.png,16.84,0.11,82.37,0.6,0.04,0.04,0.0,0.0
23.9079_90.2192.png,34.81,1.27,11.35,47.17,3.21,1.75,0.43,0.0
23.8193_90.0306.png,25.73,0.71,67.68,0.25,0.0,2.99,2.64,0.0
23.9815_90.4658.png,26.74,0.0,68.4,0.06,0.01,0.0,4.78,0.0
23.6693_90.0571.png,23.9,0.09,75.84,0.15,0.0,0.0,0.02,0.0
23.9315_89.8982.png,42.86,0.19,56.86,0.08,0.0,0.0,0.0,0.0
24.0579_90.1482.png,30.86,0.01,68.57,0.45,0.01,0.04,0.07,0.0
23.7903_90.3658.png,0.51,0.0,0.0,99.49,0.0,0.0,0.0,0.0
23.8693_90.2894.png,65.61,0.21,3.77,30.23,0.17,0.0,0.01,0.0
23.9227_90.2192.png,42.56,0.71,29.48,24.3,0.12,2.45,0.38,0.0
23.8315_90.0482.png,29.59,0.54,69.7,0.07,0.0,0.11,0.0,0.0
23.8193_89.9894.png,25.54,4.17,60.15,0.24,1.41,8.5,0.0,0.0
23.7579_89.9692.png,35.61,0.07,58.48,0.31,0.01,0.04,5.49,0.0
23.9079_90.3692.png,35.11,10.8,29.98,20.35,3.57,0.02,0.17,0.0
23.7903_90.2071.png,24.03,0.0,74.92,1.05,0.0,0.0,0.0,0.0
23.7403_90.0070.png,30.37,0.43,63.21,0.11,0.13,0.15,5.6,0.0
23.9491_90.3806.png,23.12,0.86,3.56,71.93,0.51,0.02,0.0,0.0
23.7227_90.0659.png,33.33,0.0,66.59,0.06,0.0,0.0,0.02,0.0
23.9403_90.0571.png,11.55,0.0,88.28,0.17,0.0,0.0,0.0,0.0
23.6727_90.2394.png,8.45,0.1,83.85,0.14,0.07,3.48,3.9,0.01
23.6727_89.8982.png,18.39,0.37,80.64,0.49,0.08,0.0,0.03,0.0
24.0991_90.4192.png,85.14,0.0,14.15,0.71,0.0,0.0,0.0,0.0
24.0579_90.2658.png,58.94,0.47,23.69,13.69,0.46,0.04,2.7,0.0
24.1903_90.2394.png,78.71,0.33,20.94,0.02,0.0,0.0,0.0,0.0
23.6903_90.1306.png,24.75,0.16,74.93,0.06,0.0,0.0,0.1,0.0
24.0579_90.3894.png,61.08,0.78,24.88,11.9,1.36,0.0,0.0,0.0
23.9693_90.1693.png,35.35,0.0,64.24,0.08,0.0,0.0,0.32,0.0
23.9491_89.8806.png,16.44,0.0,83.41,0.15,0.0,0.0,0.0,0.0
23.9693_90.4482.png,33.95,0.02,63.56,0.03,0.0,0.53,1.91,0.0
23.9815_90.4570.png,40.88,0.0,50.97,0.03,0.01,0.0,8.11,0.0
23.8727_90.1895.png,19.26,0.01,80.58,0.14,0.01,0.0,0.01,0.0
23.6693_90.1070.png,51.7,0.34,47.79,0.14,0.0,0.02,0.01,0.0
24.0403_89.9982.png,27.13,1.27,71.08,0.29,0.22,0.0,0.0,0.0
24.2079_89.9395.png,79.16,0.0,17.92,2.88,0.04,0.0,0.0,0.0
23.9193_89.9192.png,8.72,0.0,91.13,0.01,0.0,0.07,0.07,0.0
23.9579_90.0482.png,55.21,0.14,44.28,0.37,0.0,0.0,0.0,0.0
23.7991_90.3394.png,11.46,14.83,8.9,49.89,3.39,11.51,0.02,0.0
23.6991_89.9070.png,1.57,3.49,69.38,0.0,0.26,25.29,0.0,0.0
24.1693_90.4570.png,67.39,0.01,32.59,0.01,0.0,0.0,0.0,0.0
23.6727_90.1070.png,28.22,0.43,71.11,0.02,0.0,0.0,0.21,0.0
23.9315_90.3482.png,14.09,1.75,72.86,0.12,0.07,6.37,4.74,0.0
23.9227_90.4658.png,50.13,0.51,42.55,5.31,0.41,0.0,1.09,0.0
23.9227_90.1570.png,24.79,14.68,38.86,18.47,2.93,0.23,0.04,0.0
23.9727_90.4306.png,67.15,0.11,31.32,0.92,0.13,0.37,0.0,0.0
24.1903_90.3159.png,75.44,0.07,22.56,1.78,0.0,0.15,0.0,0.0
23.9227_89.9483.png,23.35,1.2,70.78,0.27,0.04,4.19,0.17,0.0
23.8579_90.0806.png,26.92,0.01,72.93,0.15,0.0,0.0,0.0,0.0
23.7403_90.4570.png,55.71,1.52,18.07,22.82,0.52,1.09,0.27,0.0
24.0579_89.9395.png,15.39,2.74,61.92,0.01,10.17,9.78,0.0,0.0
24.1491_89.9070.png,71.92,0.0,27.93,0.15,0.0,0.0,0.0,0.0
23.8226_90.0306.png,31.88,0.37,64.25,0.64,0.01,1.13,1.72,0.0
23.9903_90.3570.png,27.74,1.43,23.06,45.04,2.08,0.43,0.22,0.0
23.9315_90.1983.png,61.33,0.12,37.18,0.85,0.0,0.39,0.12,0.0
23.8815_89.9692.png,49.4,0.0,50.51,0.08,0.0,0.0,0.0,0.0
23.6693_90.1394.png,10.52,0.09,89.29,0.06,0.0,0.0,0.04,0.0
24.0903_90.1306.png,58.44,0.14,36.36,4.59,0.46,0.01,0.0,0.0
23.7079_89.9070.png,0.0,0.0,0.92,0.0,0.0,99.08,0.0,0.0
23.7403_90.3806.png,18.13,0.52,0.68,77.6,2.1,0.97,0.0,0.0
23.8079_90.0692.png,56.89,1.75,39.64,1.2,0.4,0.12,0.0,0.0
24.1815_90.0306.png,30.25,0.03,67.94,1.78,0.0,0.0,0.0,0.0
23.9491_89.9483.png,36.47,0.01,60.63,0.92,0.0,0.07,1.91,0.0
23.9193_90.4070.png,25.61,1.14,39.99,30.91,0.86,1.02,0.45,0.02
23.7079_90.3894.png,3.09,0.14,0.5,70.41,1.26,24.61,0.0,0.0
24.0079_89.8894.png,38.47,0.0,60.93,0.6,0.0,0.0,0.0,0.0
24.0315_90.0070.png,51.84,2.83,44.18,0.77,0.36,0.02,0.0,0.0
23.6693_90.3806.png,21.64,18.72,29.4,23.22,5.74,0.06,1.22,0.0
23.8693_90.2192.png,5.71,2.55,87.83,0.2,3.04,0.26,0.41,0.0
24.0227_90.1570.png,50.21,0.05,49.65,0.1,0.0,0.0,0.0,0.0
24.0193_90.3394.png,10.15,1.31,74.56,2.4,0.01,9.71,1.86,0.0
23.8815_89.9894.png,38.77,0.25,58.15,0.88,1.77,0.0,0.18,0.0
23.9403_90.0306.png,42.23,0.06,57.22,0.49,0.0,0.0,0.0,0.0
23.8991_90.1807.png,50.29,0.03,49.26,0.41,0.0,0.0,0.0,0.0
23.7491_89.9571.png,10.52,0.0,80.56,0.01,0.0,0.19,8.72,0.0
23.6727_90.1394.png,6.46,0.0,93.3,0.1,0.0,0.0,0.13,0.0
23.9727_90.3306.png,9.41,0.3,85.2,0.91,0.0,2.72,1.43,0.03
23.9227_90.0158.png,42.4,0.02,57.32,0.24,0.02,0.0,0.0,0.0
23.7403_89.9659.png,51.29,1.14,40.36,0.5,1.12,5.44,0.15,0.0
23.8193_90.3982.png,21.06,5.82,8.39,58.68,2.68,3.38,0.0,0.0
24.1491_90.3806.png,86.46,2.42,10.98,0.06,0.08,0.0,0.0,0.0
23.8403_90.0571.png,37.39,0.83,61.47,0.31,0.0,0.0,0.0,0.0
24.0903_90.1070.png,31.49,2.77,51.82,2.09,4.51,2.36,4.96,0.0
23.6815_90.4192.png,14.56,10.4,8.03,64.86,1.97,0.17,0.0,0.0
23.7491_90.3658.png,2.75,1.71,0.32,94.98,0.24,0.0,0.0,0.0
23.6991_90.4692.png,13.89,2.58,5.56,70.45,3.46,4.06,0.0,0.0
24.0227_90.1192.png,20.9,0.02,78.87,0.11,0.0,0.0,0.1,0.0
23.9491_90.3692.png,43.41,0.57,30.93,24.88,0.22,0.0,0.0,0.0
23.7693_90.0894.png,25.45,1.85,72.4,0.02,0.09,0.0,0.18,0.0
24.1193_90.3482.png,49.09,0.49,40.41,0.58,0.32,6.55,2.56,0.0
23.8903_90.2806.png,32.56,16.23,50.63,0.56,0.0,0.0,0.02,0.0
23.8815_90.3658.png,20.09,12.68,25.75,30.4,9.84,1.23,0.01,0.01
23.7991_90.1983.png,25.46,0.67,72.58,1.09,0.0,0.2,0.0,0.0
23.7403_89.9192.png,31.04,0.52,38.95,0.46,1.83,27.08,0.11,0.0
23.7815_90.1070.png,43.69,0.25,54.69,1.25,0.0,0.04,0.08,0.0
23.9193_90.2692.png,38.01,7.75,14.38,35.53,3.88,0.45,0.01,0.0
24.1903_90.0692.png,24.34,0.14,73.47,0.73,0.04,1.05,0.22,0.0
24.1193_90.3570.png,69.72,0.06,28.6,0.11,0.02,0.0,1.49,0.0
23.9403_90.3570.png,18.62,0.39,72.74,0.11,0.6,5.33,2.2,0.0
23.8693_90.3394.png,44.11,29.76,19.73,0.8,3.09,2.22,0.29,0.0
23.7727_90.4394.png,18.5,10.13,26.32,25.85,1.29,13.86,4.04,0.01
23.9579_90.1807.png,33.4,0.0,66.11,0.47,0.0,0.0,0.02,0.0
24.0991_90.1158.png,43.78,0.28,44.1,10.97,0.17,0.13,0.57,0.0
24.1079_90.4192.png,72.06,0.53,27.3,0.12,0.0,0.0,0.0,0.0
24.1079_90.3570.png,22.92,0.41,69.26,0.13,2.1,2.46,2.72,0.0
23.7079_90.0482.png,39.26,0.71,53.24,1.83,0.03,0.08,4.84,0.0
24.0726_90.4570.png,61.66,0.3,37.97,0.07,0.0,0.0,0.0,0.0
24.0315_90.1158.png,42.55,0.02,57.32,0.08,0.01,0.0,0.02,0.0
24.0491_90.0982.png,22.22,0.0,77.5,0.26,0.0,0.0,0.02,0.0
24.2079_90.3692.png,79.0,1.35,18.63,0.74,0.28,0.0,0.0,0.0
24.1991_89.9571.png,31.47,0.0,68.16,0.25,0.01,0.04,0.07,0.0
23.8693_90.0394.png,49.83,1.25,48.57,0.11,0.22,0.01,0.01,0.0
24.0991_90.1070.png,46.43,1.26,35.68,10.56,0.62,0.18,5.28,0.0
23.7991_90.2570.png,23.07,1.53,8.49,61.17,1.84,3.87,0.03,0.0
23.7491_90.1570.png,28.61,0.0,71.3,0.08,0.0,0.0,0.01,0.0
23.7693_90.4692.png,10.71,1.75,65.59,1.07,7.11,3.28,10.49,0.0
24.0693_89.9070.png,41.26,0.0,58.35,0.39,0.0,0.0,0.0,0.0
23.8579_90.3192.png,73.77,1.14,12.96,11.37,0.57,0.2,0.0,0.0
23.8193_90.3394.png,26.41,1.9,45.61,8.96,2.93,13.3,0.89,0.0
23.9903_90.4570.png,64.25,0.07,34.46,0.4,0.08,0.01,0.73,0.0
24.0491_90.0659.png,12.18,0.01,87.62,0.06,0.0,0.0,0.13,0.0
24.0227_90.0070.png,42.74,1.22,55.13,0.89,0.0,0.01,0.01,0.0
23.6727_90.2658.png,0.18,0.02,99.55,0.0,0.0,0.0,0.25,0.01
23.7403_90.2394.png,55.64,0.81,41.97,1.58,0.0,0.0,0.0,0.0
23.7079_90.3692.png,7.88,1.9,1.06,66.87,0.47,21.82,0.0,0.0
23.9991_89.9692.png,38.53,0.0,61.27,0.2,0.0,0.0,0.0,0.0
23.6815_90.3570.png,5.77,2.5,89.3,0.49,0.7,0.0,1.23,0.0
23.9193_90.0394.png,24.0,0.77,75.19,0.03,0.02,0.0,0.0,0.0
23.7579_90.1394.png,26.0,1.27,72.29,0.42,0.01,0.0,0.0,0.0
23.6727_90.3692.png,11.78,7.46,80.35,0.01,0.02,0.0,0.25,0.14
24.0491_90.3570.png,56.99,0.14,41.13,1.17,0.0,0.0,0.57,0.0
24.1315_90.3306.png,69.61,2.23,24.73,1.19,1.87,0.3,0.07,0.0
23.6815_90.2894.png,33.72,0.44,63.84,0.52,0.04,1.42,0.01,0.01
24.0491_90.2570.png,63.03,1.29,7.09,27.97,0.61,0.01,0.0,0.0
24.0991_90.1482.png,48.03,0.92,34.66,11.38,1.51,3.02,0.46,0.01
24.0491_90.2894.png,78.87,0.26,18.97,1.67,0.05,0.02,0.16,0.0
24.1579_90.0659.png,36.52,0.18,61.94,1.02,0.0,0.34,0.0,0.0
23.8727_90.3806.png,6.7,1.81,4.65,81.09,1.61,0.29,3.87,0.0
23.9315_90.1895.png,35.15,0.05,62.35,0.72,0.21,0.38,1.14,0.0
24.1403_90.2394.png,74.83,0.55,23.06,0.13,0.63,0.79,0.0,0.0
23.7815_89.9395.png,39.65,0.71,59.22,0.41,0.01,0.0,0.0,0.0
23.7903_89.9692.png,34.17,0.15,65.47,0.08,0.0,0.08,0.04,0.0
23.8193_90.1306.png,53.07,0.31,46.23,0.32,0.0,0.0,0.06,0.0
24.1903_90.2482.png,78.78,1.12,20.08,0.02,0.0,0.0,0.0,0.0
23.7693_90.3692.png,28.43,2.56,2.55,65.57,0.53,0.36,0.0,0.0
23.8226_90.0692.png,50.71,3.6,44.99,0.22,0.28,0.2,0.0,0.0
24.0227_90.2806.png,26.56,1.48,4.89,63.35,3.36,0.35,0.0,0.0
24.0726_90.0982.png,18.05,0.0,81.07,0.45,0.0,0.0,0.44,0.0
23.7403_90.1394.png,33.05,0.05,66.59,0.31,0.0,0.0,0.0,0.0
23.8226_90.0192.png,27.11,3.22,66.28,0.05,0.78,0.22,2.33,0.0
23.9227_90.1306.png,57.59,1.94,32.28,7.46,0.71,0.01,0.0,0.0
24.0079_89.9483.png,24.33,6.66,58.23,0.0,6.29,4.49,0.0,0.0
24.0193_90.4158.png,44.39,0.69,13.93,40.76,0.24,0.0,0.0,0.0
24.1079_90.2071.png,39.29,0.09,59.56,0.65,0.05,0.0,0.36,0.0
24.2079_90.2692.png,86.62,0.12,13.23,0.03,0.0,0.0,0.0,0.0
23.7315_89.9483.png,8.2,1.65,8.46,0.0,0.45,81.23,0.0,0.0
23.8079_90.4482.png,1.29,67.2,10.37,2.15,18.98,0.01,0.0,0.0
23.6727_90.3806.png,22.36,11.15,48.66,13.87,2.74,0.0,1.22,0.01
24.0403_90.3570.png,55.99,0.21,30.94,1.13,1.08,8.68,1.97,0.0
24.0227_89.9158.png,23.94,0.0,61.77,0.43,0.03,10.03,3.8,0.0
24.1903_90.0158.png,31.26,0.0,67.36,0.43,0.0,0.0,0.94,0.0
23.9403_90.3192.png,73.72,0.28,13.04,12.83,0.14,0.0,0.0,0.0
23.8315_89.9158.png,49.74,0.01,49.87,0.31,0.0,0.08,0.0,0.0
24.0903_90.2306.png,38.23,0.04,51.04,0.68,0.06,7.26,2.69,0.0
23.7903_90.1306.png,46.03,0.19,53.36,0.39,0.0,0.0,0.03,0.0
24.0726_90.1070.png,18.89,0.02,79.31,1.24,0.0,0.45,0.1,0.0
23.6903_89.9307.png,15.29,1.24,74.51,0.09,0.0,8.86,0.0,0.0
23.9693_89.9483.png,12.87,0.08,86.11,0.0,0.0,0.11,0.83,0.0
23.9403_90.1158.png,39.9,1.23,56.49,1.97,0.17,0.12,0.13,0.0
23.7315_89.9158.png,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
23.9727_90.1306.png,44.64,0.64,54.47,0.26,0.0,0.0,0.0,0.0
24.0193_90.3982.png,73.98,0.16,20.84,4.78,0.24,0.0,0.0,0.0
24.0491_90.2192.png,66.53,0.65,29.69,0.51,0.07,1.24,1.32,0.0
23.9403_89.9806.png,42.09,0.05,54.62,1.25,0.01,0.01,1.97,0.0
23.8727_90.1394.png,54.48,0.3,43.53,1.57,0.0,0.12,0.0,0.0
23.9403_90.3894.png,16.42,0.86,3.55,77.74,1.21,0.21,0.0,0.0
23.8491_89.8982.png,41.61,1.55,51.76,1.84,2.93,0.12,0.19,0.0
23.7991_90.0659.png,26.39,0.04,73.43,0.1,0.0,0.04,0.0,0.0
23.9903_90.3692.png,30.28,1.44,10.82,54.7,1.27,1.48,0.0,0.0
23.9193_90.3806.png,24.06,0.68,10.95,63.57,0.25,0.4,0.09,0.0
23.7693_90.2482.png,28.12,0.87,62.02,8.98,0.0,0.0,0.0,0.0
23.9693_90.2658.png,25.48,2.03,41.9,27.56,1.11,0.42,1.5,0.0
23.7403_90.2982.png,8.64,2.09,88.22,0.15,0.18,0.53,0.2,0.0
23.7403_89.9692.png,51.06,1.15,40.75,0.61,1.0,4.86,0.57,0.0
23.9315_90.2071.png,53.87,1.72,37.07,6.7,0.55,0.07,0.03,0.0
23.8693_90.2982.png,71.51,0.26,17.84,9.86,0.26,0.06,0.21,0.0
23.7815_90.0158.png,34.45,2.1,52.86,0.45,0.43,8.6,1.11,0.0
23.9227_90.1070.png,20.05,13.81,54.23,5.34,5.47,0.09,1.01,0.0
23.9403_90.2192.png,10.12,0.25,86.52,1.72,0.01,0.24,1.14,0.0
23.7491_90.1070.png,39.53,1.9,57.95,0.52,0.1,0.0,0.0,0.0
24.0726_90.0482.png,39.47,0.0,59.26,0.66,0.0,0.0,0.61,0.0
23.6693_90.2071.png,23.01,1.03,75.67,0.01,0.04,0.18,0.06,0.0
23.7079_90.2806.png,37.19,0.57,45.09,2.07,0.1,14.53,0.45,0.0
24.2079_90.0894.png,10.15,0.04,84.05,0.81,0.0,0.0,4.94,0.0
24.2079_90.2894.png,62.56,0.33,32.55,0.18,1.26,3.12,0.0,0.0
24.1315_90.1658.png,55.56,3.91,38.17,0.32,1.16,0.87,0.0,0.0
23.8727_89.9982.png,58.18,0.23,20.22,19.53,1.42,0.42,0.0,0.0
23.6693_90.0482.png,29.81,0.0,69.64,0.49,0.0,0.04,0.03,0.0
24.0403_90.1070.png,52.81,0.0,45.36,1.64,0.0,0.2,0.0,0.0
24.1579_90.3894.png,82.29,1.14,16.46,0.06,0.05,0.0,0.0,0.0
23.8815_90.2192.png,14.29,0.0,84.95,0.5,0.0,0.05,0.21,0.0
24.1991_89.9894.png,19.58,0.06,74.98,4.86,0.15,0.0,0.38,0.0
23.8579_90.2806.png,75.67,0.88,16.82,6.57,0.06,0.0,0.0,0.0
24.1815_89.9982.png,37.57,0.28,58.79,3.36,0.0,0.0,0.0,0.0
23.6991_90.2159.png,38.98,0.23,57.07,0.53,0.0,3.09,0.09,0.0
23.7079_90.1482.png,37.1,2.23,46.99,0.69,0.07,12.87,0.04,0.0
24.0193_90.2394.png,63.39,2.78,19.27,11.72,0.43,0.12,2.29,0.0
24.2079_90.3071.png,78.3,0.0,21.07,0.07,0.44,0.04,0.08,0.0
23.9491_90.1306.png,50.89,0.5,47.99,0.45,0.0,0.08,0.08,0.0
23.7991_90.3482.png,7.37,2.5,3.04,80.49,0.9,5.67,0.02,0.0
24.0579_90.1570.png,34.98,0.08,62.47,1.88,0.05,0.35,0.19,0.0
24.1903_89.9307.png,22.28,0.0,77.69,0.03,0.0,0.0,0.0,0.0
24.1903_90.2192.png,77.41,0.0,22.57,0.03,0.0,0.0,0.0,0.0
23.8315_90.0659.png,46.25,0.06,53.23,0.46,0.0,0.0,0.0,0.0
24.0403_90.3306.png,61.24,0.76,23.14,1.75,1.11,5.07,6.93,0.0
24.0815_90.3482.png,43.24,4.5,27.29,16.69,4.51,3.74,0.04,0.0
23.7903_90.1482.png,27.87,0.14,71.87,0.12,0.0,0.0,0.0,0.0
23.9315_90.0659.png,50.67,2.25,46.77,0.29,0.0,0.03,0.0,0.0
24.1227_89.9158.png,24.57,0.0,75.31,0.08,0.0,0.0,0.04,0.0
23.8193_90.2806.png,29.59,6.67,51.15,2.76,0.71,4.49,4.63,0.0
23.8903_90.3306.png,26.01,0.73,26.82,41.13,0.68,4.11,0.52,0.0
23.6693_90.3570.png,15.43,0.15,80.99,3.41,0.0,0.0,0.02,0.0
23.9727_90.0659.png,11.7,0.1,87.03,1.13,0.04,0.0,0.0,0.0
24.0726_90.1192.png,43.84,7.76,36.72,6.08,3.41,2.0,0.18,0.0
24.1579_90.4070.png,41.58,3.48,25.84,23.56,5.52,0.02,0.0,0.0
24.0815_89.9692.png,38.66,0.16,61.18,0.01,0.0,0.0,0.0,0.0
24.0491_90.1158.png,24.17,0.0,75.51,0.24,0.0,0.0,0.08,0.0
23.7079_90.1895.png,59.06,0.53,39.39,1.03,0.0,0.0,0.0,0.0
23.7193_90.2692.png,26.08,3.66,49.67,0.13,0.03,20.1,0.2,0.13
23.7579_90.4306.png,5.99,0.31,1.68,90.77,0.32,0.92,0.01,0.0
24.1579_90.0806.png,21.15,1.03,70.16,0.85,0.29,5.24,1.29,0.0
23.8193_90.3894.png,26.37,2.12,7.21,61.41,2.01,0.86,0.02,0.0
23.9727_90.4570.png,53.09,0.0,44.85,0.4,0.04,0.27,1.35,0.0
23.7693_90.3394.png,5.84,18.09,17.44,26.74,6.36,25.37,0.16,0.0
23.7693_90.0306.png,48.45,3.41,38.36,0.01,0.48,7.15,2.13,0.0
24.0193_89.8806.png,29.46,0.0,69.56,0.77,0.0,0.08,0.12,0.0
23.7491_90.2570.png,41.35,0.17,52.71,1.14,0.02,4.02,0.59,0.0
24.1227_90.0982.png,16.77,0.0,75.85,1.42,0.0,2.38,3.57,0.0
24.0227_90.3159.png,31.0,1.21,11.84,54.72,0.87,0.21,0.16,0.0
24.0491_89.9659.png,51.1,0.58,48.23,0.08,0.0,0.0,0.01,0.0
24.0579_90.0192.png,43.44,0.0,55.79,0.36,0.0,0.0,0.41,0.0
24.1491_90.1658.png,64.92,6.8,24.61,1.96,1.69,0.02,0.0,0.0
23.9991_89.8982.png,34.5,0.0,64.71,0.79,0.0,0.0,0.0,0.0
24.0079_90.4306.png,42.49,0.17,35.34,21.13,0.27,0.57,0.03,0.0
23.8226_90.0070.png,30.86,0.01,69.08,0.04,0.0,0.0,0.0,0.0
23.8727_90.2658.png,80.05,0.97,8.45,7.95,0.36,0.05,2.17,0.0
23.7491_89.9307.png,51.09,0.04,48.67,0.19,0.0,0.0,0.0,0.0
23.9079_89.8894.png,42.07,0.14,57.75,0.01,0.0,0.0,0.03,0.0
23.8315_90.2071.png,26.54,0.21,72.81,0.4,0.0,0.04,0.0,0.0
24.1227_90.1482.png,61.1,0.17,37.64,0.4,0.0,0.29,0.4,0.0
23.7727_90.4482.png,5.6,37.92,30.09,2.79,1.29,19.85,2.45,0.0
24.0079_90.4192.png,47.07,0.29,18.01,33.63,0.41,0.53,0.06,0.0
23.9579_90.0806.png,52.72,6.38,33.68,6.2,1.01,0.0,0.0,0.0
24.0403_90.0692.png,54.28,0.19,44.64,0.65,0.0,0.22,0.02,0.0
24.1693_90.1482.png,71.11,0.0,28.76,0.13,0.0,0.0,0.0,0.0
23.9491_89.9806.png,28.69,0.0,70.74,0.26,0.01,0.01,0.3,0.0
23.8491_90.0894.png,29.22,0.14,70.56,0.07,0.0,0.01,0.0,0.0
24.0315_90.1807.png,11.49,0.48,76.77,0.57,0.07,1.87,8.76,0.0
23.9903_90.4692.png,55.8,0.0,43.56,0.25,0.0,0.02,0.38,0.0
23.8491_90.4158.png,17.92,1.23,7.51,60.18,9.03,4.11,0.01,0.0
23.8727_90.4070.png,7.14,0.11,0.6,92.0,0.05,0.1,0.0,0.0
23.6903_90.1570.png,21.88,0.07,77.96,0.0,0.0,0.0,0.08,0.0
24.0079_89.9894.png,26.01,0.06,73.83,0.09,0.0,0.0,0.0,0.0
23.7579_90.2192.png,48.59,1.19,49.26,0.96,0.0,0.0,0.0,0.0
23.9079_90.1158.png,17.39,3.7,73.48,0.43,0.27,0.0,4.73,0.0
24.0491_89.9307.png,37.02,0.22,62.7,0.02,0.0,0.03,0.0,0.0
23.8727_90.4570.png,30.98,0.22,64.01,2.33,0.03,0.45,1.98,0.0
24.0903_90.0306.png,14.88,0.0,84.91,0.2,0.0,0.0,0.01,0.0
24.1693_90.2806.png,95.87,0.01,4.1,0.02,0.0,0.0,0.0,0.0
24.0403_90.2894.png,83.86,0.11,15.22,0.78,0.03,0.0,0.0,0.0
24.0693_90.1394.png,23.73,0.0,73.56,0.42,0.0,2.3,0.0,0.0
24.0403_90.4070.png,65.14,0.18,31.96,2.72,0.0,0.0,0.0,0.0
23.9227_90.2658.png,28.39,3.23,6.74,58.18,3.32,0.14,0.01,0.0
24.0903_89.9192.png,5.66,1.89,83.37,0.0,1.82,7.27,0.0,0.0
24.0903_90.1658.png,54.25,2.53,15.34,24.34,1.72,0.23,1.58,0.0
23.7991_89.9070.png,30.73,0.04,69.11,0.1,0.01,0.0,0.0,0.0
23.7815_89.8894.png,51.09,0.04,48.4,0.46,0.0,0.0,0.0,0.0
23.6903_90.3894.png,22.35,12.67,6.66,56.94,1.19,0.2,0.0,0.0
23.9579_89.9982.png,36.81,0.0,63.08,0.11,0.0,0.0,0.0,0.0
23.8991_89.9659.png,42.0,0.02,57.68,0.13,0.02,0.0,0.16,0.0
23.9403_89.9692.png,6.85,2.7,86.06,0.03,0.49,3.42,0.46,0.0
24.1727_90.2306.png,70.31,0.22,29.41,0.01,0.05,0.0,0.0,0.0
23.7403_90.1895.png,5.35,1.77,92.87,0.0,0.01,0.0,0.0,0.0
24.1903_90.3306.png,57.91,0.13,41.96,0.0,0.0,0.0,0.0,0.0
23.8226_90.2692.png,31.01,6.76,28.82,30.46,0.15,2.39,0.42,0.0
23.9079_90.4658.png,55.19,0.51,41.47,0.65,0.12,0.09,1.96,0.0
24.1079_90.1807.png,38.84,4.68,22.98,7.23,12.74,13.26,0.27,0.0
23.8903_90.4658.png,40.71,0.15,53.38,0.36,0.0,5.29,0.1,0.0
23.9727_89.9806.png,32.51,1.33,65.94,0.14,0.07,0.0,0.0,0.0
23.6727_90.3482.png,17.95,0.83,72.82,8.4,0.01,0.0,0.0,0.0
23.8193_90.0192.png,28.66,3.04,64.91,0.08,0.77,0.52,2.02,0.0
24.0193_89.9192.png,19.68,0.02,51.94,0.29,0.03,15.49,12.55,0.0
23.7693_90.2658.png,36.29,1.17,53.3,5.71,0.02,0.82,2.69,0.0
23.8079_90.1394.png,51.14,0.14,45.28,3.43,0.0,0.0,0.0,0.0
24.2079_90.2570.png,46.49,1.26,51.88,0.21,0.06,0.1,0.0,0.0
24.0079_90.1895.png,58.02,3.23,36.24,1.87,0.53,0.02,0.08,0.0
24.1193_90.2806.png,56.0,1.8,24.51,0.01,0.66,8.3,8.73,0.0
23.8991_90.1482.png,35.82,5.5,57.2,0.39,1.05,0.0,0.03,0.0
23.6815_90.2692.png,16.11,0.53,76.08,0.72,0.03,6.4,0.09,0.04
23.7193_90.2192.png,43.18,0.27,55.12,0.14,0.0,1.28,0.0,0.0
23.8315_90.3306.png,4.89,0.04,89.51,0.22,0.0,2.31,3.03,0.0
